x	y	nGenes	nUMI	sid	3D_x	3D_y	3D_z	annotation	cid	index	sample
3319.488409703504	13575.437735849056	654	3873	s79	1479.7293101595512	1106.0	-3279.930763579223	RBC (A)	DP8400016191TL_E3	s79_cell66_271	s79
3324.1209677419356	12324.642857142857	455	1612	s79	273.796792583639	1106.0	-2947.9126131044986	RBC	DP8400016191TL_E3	s79_cell66_246	s79
3324.294117647059	11924.725490196079	626	2575	s79	-112.11923881514873	1106.0	-2843.0186329343123	Vm1	DP8400016191TL_E3	s79_cell66_238	s79
3323.829677419355	11977.127096774193	700	3031	s79	-61.66792464403237	1106.0	-2857.1893412828704	Vm1	DP8400016191TL_E3	s79_cell66_239	s79
3324.331153666511	13324.443717888837	855	4578	s79	1238.7624538318423	1106.0	-3209.5288930611205	Am	DP8400016191TL_E3	s79_cell66_266	s79
3374.8082474226803	13122.421993127147	564	2955	s79	1057.0092208397225	1106.0	-3107.9096204467737	Epi	DP8400016191TL_E3	s79_cell67_262	s79
3368.8678090575277	13288.198286413708	399	1691	s79	1215.4447570324446	1106.0	-3157.0548042914456	MC	DP8400016191TL_E3	s79_cell67_265	s79
3372.0742624618515	12527.029501525942	481	1910	s79	481.6783023324044	1106.0	-2954.6320032341378	Endo (V)	DP8400016191TL_E3	s79_cell67_250	s79
3372.979057591623	11724.349476439791	712	2950	s79	-292.75350510472657	1106.0	-2743.5599374457242	Vm2	DP8400016191TL_E3	s79_cell67_234	s79
3373.730985915493	12625.501408450704	651	2776	s79	577.1476646480018	1106.0	-2978.820059068662	Vm1	DP8400016191TL_E3	s79_cell67_252	s79
3373.592841163311	12266.653243847875	257	831	s79	230.78611668269656	1106.0	-2884.9813548263887	RBC	DP8400016191TL_E3	s79_cell67_245	s79
3373.6815476190477	11772.816964285714	611	2498	s79	-245.79343445534937	1106.0	-2755.5742054192133	Endo (V)	DP8400016191TL_E3	s79_cell67_235	s79
3375.8395604395605	12973.64249084249	680	2665	s79	913.6917764566629	1106.0	-3067.95321868038	MC	DP8400016191TL_E3	s79_cell67_259	s79
3374.5947225981054	12124.73342354533	677	2895	s79	94.08126336640193	1106.0	-2846.8497112624636	Vm1	DP8400016191TL_E3	s79_cell67_242	s79
3374.2765246449458	11824.835421888054	587	2356	s79	-195.4344674851091	1106.0	-2768.6221314872923	Vm1	DP8400016191TL_E3	s79_cell67_236	s79
3373.8301026225768	12721.615165336374	729	3486	s79	669.9332772635796	1106.0	-3003.8938337815216	Endo (V)	DP8400016191TL_E3	s79_cell67_254	s79
3378.39185520362	11580.496832579185	426	2244	s79	-430.16863960250174	1106.0	-2700.6651553081133	Epi	DP8400016191TL_E3	s79_cell67_231	s79
3376.152020525978	11925.615137908915	670	3116	s79	-97.68054191165135	1106.0	-2793.2033983591214	Vm2	DP8400016191TL_E3	s79_cell67_238	s79
3381.5328467153286	13715.909280500522	417	2007	s79	1631.5464486765934	1106.0	-3256.8369662868727	RBC (A)	DP8400016191TL_E3	s79_cell67_274	s79
3375.743894389439	12073.622442244225	707	2994	s79	45.054846806977004	1106.0	-2832.356144251208	Endo (V)	DP8400016191TL_E3	s79_cell67_241	s79
3373.541390728477	13624.810154525387	683	3859	s79	1541.5336934530212	1106.0	-3240.693298200446	RBC (A)	DP8400016191TL_E3	s79_cell67_272	s79
3424.9250559284114	11874.779642058165	472	1661	s79	-133.96976457448582	1106.0	-2732.8200485076445	Vm2	DP8400016191TL_E3	s79_cell68_237	s79
3425.221880762139	12672.043023970498	620	3300	s79	635.5490950755504	1106.0	-2941.3139642130673	Vm2	DP8400016191TL_E3	s79_cell68_253	s79
3422.309205350118	13075.073957513769	635	2562	s79	1023.7526352933761	1106.0	-3049.667221815978	Vm (comp.)	DP8400016191TL_E3	s79_cell68_261	s79
3423.396739130435	12074.460403726707	633	2449	s79	58.34247722799456	1106.0	-2786.5856879595126	Vm1	DP8400016191TL_E3	s79_cell68_241	s79
3425.9493545183714	12473.171797418074	507	1913	s79	443.80842009569113	1106.0	-2888.533214627639	Vm2	DP8400016191TL_E3	s79_cell68_249	s79
3426.4681952662722	11574.733727810652	571	2716	s79	-423.1408155037839	1106.0	-2652.7573528242765	Vm (comp.)	DP8400016191TL_E3	s79_cell68_231	s79
3424.521933751119	12223.782452999105	568	2123	s79	202.7482626482003	1106.0	-2824.602915620354	Endo (V)	DP8400016191TL_E3	s79_cell68_244	s79
3426.9933259176864	13722.706340378198	802	3762	s79	1650.011104131101	1106.0	-3214.742884859254	Am	DP8400016191TL_E3	s79_cell68_274	s79
3425.6263959390863	11823.497461928933	520	1782	s79	-183.2786798854602	1106.0	-2718.7138531498335	Vm2	DP8400016191TL_E3	s79_cell68_236	s79
3426.733860342556	13024.652832674572	746	3080	s79	976.2497561214021	1106.0	-3032.1931303596302	Vm1	DP8400016191TL_E3	s79_cell68_260	s79
3425.5988334413482	13472.50680492547	546	3270	s79	1408.1776520144278	1106.0	-3150.5686409029763	RBC	DP8400016191TL_E3	s79_cell68_269	s79
3423.4318793753364	13676.241249326871	742	3707	s79	1604.234873652258	1106.0	-3206.012174061737	RBC (A)	DP8400016191TL_E3	s79_cell68_273	s79
3425.6943005181347	12424.534542314335	482	2288	s79	396.80167723392776	1106.0	-2876.0426677181867	Endo (V)	DP8400016191TL_E3	s79_cell68_248	s79
3425.855769230769	11723.870993589744	615	2400	s79	-279.36839809720817	1106.0	-2692.403173572269	Vm2	DP8400016191TL_E3	s79_cell68_234	s79
3425.501461988304	12772.670321637426	621	2570	s79	732.7379970542399	1106.0	-2967.3955388125273	Vm1	DP8400016191TL_E3	s79_cell68_255	s79
3473.6251885369534	11573.555052790347	614	2525	s79	-411.9292958963738	1106.0	-2606.9373449977033	Vm (comp.)	DP8400016191TL_E3	s79_cell69_231	s79
3472.995600251414	13024.307982401006	737	3349	s79	988.0315611908375	1106.0	-2987.455488821303	Endo (V)	DP8400016191TL_E3	s79_cell69_260	s79
3473.2051660516604	12823.924723247232	635	2711	s79	794.6959940801735	1106.0	-2934.7786157467644	Endo (V)	DP8400016191TL_E3	s79_cell69_256	s79
3469.4748427672957	13395.147798742139	205	657	s79	1345.0081245272534	1106.0	-3087.96567907935	Epi	DP8400016191TL_E3	s79_cell69_267	s79
3475.840510366826	12476.323763955343	642	2449	s79	459.9154526905297	1106.0	-2841.2085294629637	MC	DP8400016191TL_E3	s79_cell69_249	s79
3475.1776859504134	13677.661747343565	728	3433	s79	1619.1565408728507	1106.0	-3156.444138392784	Am	DP8400016191TL_E3	s79_cell69_273	s79
3473.4414361389054	13622.818128310771	587	3566	s79	1565.7721361039378	1106.0	-3143.757829256908	RBC	DP8400016191TL_E3	s79_cell69_272	s79
3473.8716049382715	11624.286419753087	603	2312	s79	-362.90378173528006	1106.0	-2619.984615830772	Vm (comp.)	DP8400016191TL_E3	s79_cell69_232	s79
3475.451497005988	12874.940718562873	771	3219	s79	844.5199240478557	1106.0	-2945.9702994171257	Vm1	DP8400016191TL_E3	s79_cell69_257	s79
3474.446524064171	11675.585561497326	698	2929	s79	-313.2442811085146	1106.0	-2632.863531670125	Endo (V)	DP8400016191TL_E3	s79_cell69_233	s79
3473.9442797866036	13421.901007705987	730	3318	s79	1371.9981388523079	1106.0	-3090.6581099264154	Am	DP8400016191TL_E3	s79_cell69_268	s79
3521.3129074315516	11930.115384615385	530	3331	s79	-55.323873936206	1106.0	-2654.2867039496673	RBC	DP8400016191TL_E3	s79_cell70_238	s79
3527.074506939372	12174.697589481373	664	2625	s79	182.23189655713347	1106.0	-2712.7752230907145	Vm1	DP8400016191TL_E3	s79_cell70_243	s79
3524.1446654611213	12523.857142857143	518	2076	s79	518.4395211269098	1106.0	-2807.03768044147	Endo (V)	DP8400016191TL_E3	s79_cell70_250	s79
3525.3014112903224	11874.880040322581	515	1743	s79	-107.58718528371323	1106.0	-2635.9728373680446	Vm2	DP8400016191TL_E3	s79_cell70_237	s79
3525.0779896013864	12073.922010398614	555	2100	s79	84.45027151044049	1106.0	-2688.311837712269	MC	DP8400016191TL_E3	s79_cell70_241	s79
3526.1498470948013	12975.11009174312	615	2567	s79	954.4701093476641	1106.0	-2923.272661267109	Vm2	DP8400016191TL_E3	s79_cell70_259	s79
3522.6464250734575	13774.327130264446	794	4127	s79	1724.8792729721065	1106.0	-3135.9458124454977	RBC (A)	DP8400016191TL_E3	s79_cell70_275	s79
3524.16719044626	12922.989943431803	713	3088	s79	903.6496069497153	1106.0	-2911.5373588253447	Vm2	DP8400016191TL_E3	s79_cell70_258	s79
3525.6689246401356	13024.231160033869	610	2275	s79	1001.7510505792852	1106.0	-2936.600197899356	Vm2	DP8400016191TL_E3	s79_cell70_260	s79
3524.3033908387865	11525.116002379536	670	3218	s79	-445.4067938381983	1106.0	-2545.3428734535646	Vm (comp.)	DP8400016191TL_E3	s79_cell70_230	s79
3524.8176757132915	13422.684064022269	674	2846	s79	1386.0761500039423	1106.0	-3041.765112551306	Am	DP8400016191TL_E3	s79_cell70_268	s79
3525.575104311544	12823.947148817802	629	2781	s79	808.4318198182913	1106.0	-2884.2421138145737	Vm1	DP8400016191TL_E3	s79_cell70_256	s79
3523.844061650045	11774.548504079783	537	2029	s79	-204.7990708030019	1106.0	-2611.1053817965812	Endo (V)	DP8400016191TL_E3	s79_cell70_235	s79
3576.087308003234	11479.1277283751	431	2440	s79	-476.22948561870544	1106.0	-2483.3230613431974	Epi	DP8400016191TL_E3	s79_cell71_229	s79
3570.4450579790173	12375.804527885146	674	3675	s79	387.6782695172969	1106.0	-2723.5823137785337	MC	DP8400016191TL_E3	s79_cell71_247	s79
3575.007891770011	11975.46448703495	481	1668	s79	2.503846484101586	1106.0	-2614.341151201479	Vm2	DP8400016191TL_E3	s79_cell71_239	s79
3573.568552253116	11672.870565675934	528	1992	s79	-289.9073188217651	1106.0	-2536.489604356629	Endo (V)	DP8400016191TL_E3	s79_cell71_233	s79
3575.543068088597	12475.187858900737	579	2288	s79	484.92842392441634	1106.0	-2744.6878499864447	Endo (V)	DP8400016191TL_E3	s79_cell71_249	s79
3576.1655753040222	12674.726847521048	572	2057	s79	677.6670791968324	1106.0	-2796.340596850771	Vm1	DP8400016191TL_E3	s79_cell71_253	s79
3574.65011820331	12573.32939322301	632	2398	s79	579.4112564927626	1106.0	-2771.2500876272993	Vm2	DP8400016191TL_E3	s79_cell71_251	s79
3574.1694277108436	11522.99548192771	557	2523	s79	-434.39483118779316	1106.0	-2496.6617177678368	Epi	DP8400016191TL_E3	s79_cell71_230	s79
3574.6949443016283	11624.729220222793	546	2203	s79	-336.07369684169845	1106.0	-2522.795684479317	Vm2	DP8400016191TL_E3	s79_cell71_232	s79
3575.0295434198747	13722.010743061772	551	2197	s79	1688.1062149458967	1106.0	-3071.69055848883	RBC	DP8400016191TL_E3	s79_cell71_274	s79
3573.1842304776346	12825.588324488248	623	2436	s79	822.4831858695346	1106.0	-2838.7241891697267	Vm2	DP8400016191TL_E3	s79_cell71_256	s79
3573.6782178217823	12424.512376237624	537	2254	s79	435.53302251021154	1106.0	-2733.2171687169334	Endo (V)	DP8400016191TL_E3	s79_cell71_248	s79
3574.5043830074173	13024.142279163858	741	2949	s79	1014.4538753858635	1106.0	-2889.445684481392	Vm1	DP8400016191TL_E3	s79_cell71_260	s79
3574.7730605943652	13873.953685835584	878	5457	s79	1834.6796104064194	1106.0	-3111.727583670264	RBC (A)	DP8400016191TL_E3	s79_cell71_277	s79
3575.760736196319	12626.098159509202	614	2123	s79	630.629380041731	1106.0	-2783.9968514446655	Vm1	DP8400016191TL_E3	s79_cell71_252	s79
3574.4455445544554	11874.466246624663	558	2013	s79	-95.11710166988159	1106.0	-2588.435335601846	Vm2	DP8400016191TL_E3	s79_cell71_237	s79
3573.5981072555205	12974.487066246056	730	3079	s79	966.2941623042888	1106.0	-2877.3170595984525	Vm1	DP8400016191TL_E3	s79_cell71_259	s79
3624.551863041289	11574.25478348439	518	1755	s79	-371.7306224241206	1106.0	-2461.4608267858184	Vm (comp.)	DP8400016191TL_E3	s79_cell72_231	s79
3622.827265029636	11621.884843353091	596	2248	s79	-326.2143405193308	1106.0	-2475.598185908426	Vm2	DP8400016191TL_E3	s79_cell72_232	s79
3624.8591269841268	13622.505291005291	467	3078	s79	1605.1221604327043	1106.0	-2997.5422673169965	RBC	DP8400016191TL_E3	s79_cell72_272	s79
3623.40832595217	12476.317094774136	496	2085	s79	498.5527889746894	1106.0	-2698.788669590919	Vm2	DP8400016191TL_E3	s79_cell72_249	s79
3624.2751971954426	13525.50744960561	562	2285	s79	1511.356356746709	1106.0	-2972.70487072808	RBC	DP8400016191TL_E3	s79_cell72_270	s79
3624.041769041769	13422.231941031941	745	4176	s79	1411.6237451460843	1106.0	-2945.885263289274	RBC (A)	DP8400016191TL_E3	s79_cell72_268	s79
3625.4945424013436	11775.386230058773	565	2214	s79	-177.37123761702415	1106.0	-2513.221593616372	Endo (V)	DP8400016191TL_E3	s79_cell72_235	s79
3625.7723440134905	12625.204047217538	581	2200	s79	642.8630735027386	1106.0	-2735.496365905336	Vm2	DP8400016191TL_E3	s79_cell72_252	s79
3626.0087412587413	12724.477272727272	571	2280	s79	738.7338479939796	1106.0	-2761.2650248773075	Vm2	DP8400016191TL_E3	s79_cell72_254	s79
3626.6434540389973	13726.761374187558	534	2081	s79	1706.2072632231077	1106.0	-3023.121882196819	Am	DP8400016191TL_E3	s79_cell72_274	s79
3626.5506072874496	12825.00269905533	761	2804	s79	835.8931185142472	1106.0	-2787.066790499071	MC	DP8400016191TL_E3	s79_cell72_256	s79
3624.265103056148	13023.50106609808	672	2738	s79	1026.8659422992644	1106.0	-2841.2535584761918	Vm1	DP8400016191TL_E3	s79_cell72_260	s79
3626.2196356275304	11977.485829959514	509	1789	s79	17.865535125962843	1106.0	-2565.445884986667	Vm1	DP8400016191TL_E3	s79_cell72_239	s79
3615.7246376811595	13155.550724637682	130	432	s79	1152.0709361439128	1106.0	-2884.075998686999	Epi	DP8400016191TL_E3	s79_cell72_263	s79
3672.7896924355778	12324.188694929344	594	2166	s79	364.66480452913436	1106.0	-2611.292515297074	Vm2	DP8400016191TL_E3	s79_cell73_246	s79
3673.898481215028	12622.478816946443	602	2370	s79	652.8357992541665	1106.0	-2688.3360361454784	Vm1	DP8400016191TL_E3	s79_cell73_252	s79
3675.169164882227	12973.008565310492	668	2630	s79	991.4657997524337	1106.0	-2778.9033695924204	Vm1	DP8400016191TL_E3	s79_cell73_259	s79
3675.8273215656177	13076.601688411358	657	2504	s79	1091.6161662292361	1106.0	-2805.396244456676	Vm (comp.)	DP8400016191TL_E3	s79_cell73_261	s79
3673.2361111111113	12822.173913043478	792	3108	s79	845.3886418228996	1106.0	-2741.2697017852142	Vm2	DP8400016191TL_E3	s79_cell73_256	s79
3673.2475067996374	12723.75430643699	517	2069	s79	750.4065871860781	1106.0	-2715.4854354313775	Endo (V)	DP8400016191TL_E3	s79_cell73_254	s79
3674.8358473824314	12374.291925465839	568	2077	s79	413.55540229683083	1106.0	-2622.438362513729	Vm2	DP8400016191TL_E3	s79_cell73_247	s79
3674.1096491228072	12176.705409356726	656	2631	s79	222.67393002388232	1106.0	-2571.3969846428217	Endo (V)	DP8400016191TL_E3	s79_cell73_243	s79
3672.9751596877218	12777.256919801277	715	2692	s79	801.9707897698273	1106.0	-2729.7590762304144	Vm1	DP8400016191TL_E3	s79_cell73_255	s79
3672.174938974776	12424.166802278274	606	2350	s79	460.9929705389837	1106.0	-2638.0672105160797	Vm2	DP8400016191TL_E3	s79_cell73_248	s79
3674.6386036960985	12074.14476386037	474	1888	s79	123.83088092797345	1106.0	-2544.0288016013114	Vm2	DP8400016191TL_E3	s79_cell73_241	s79
3671.753064798599	13672.941330998248	495	2148	s79	1666.0782998391146	1106.0	-2965.4925465290535	RBC	DP8400016191TL_E3	s79_cell73_273	s79
3724.674624829468	13022.697817189632	751	2836	s79	1052.3850944953615	1106.0	-2744.137699098085	Vm (comp.)	DP8400016191TL_E3	s79_cell74_260	s79
3721.919254658385	12823.078083407276	576	2105	s79	859.0099762882962	1106.0	-2694.5222394254993	Endo (V)	DP8400016191TL_E3	s79_cell74_256	s79
3724.987662337662	13120.212337662339	603	3082	s79	1146.5786076981265	1106.0	-2769.3718379980764	Epi	DP8400016191TL_E3	s79_cell74_262	s79
3724.971153846154	12924.903205128205	764	3008	s79	958.0808920794353	1106.0	-2718.24191788958	Vm1	DP8400016191TL_E3	s79_cell74_258	s79
3725.0265995686555	12575.242990654206	612	2591	s79	620.6373563818702	1106.0	-2626.622439195597	Vm2	DP8400016191TL_E3	s79_cell74_251	s79
3726.600513259196	12426.288280581693	572	2144	s79	477.2929100033648	1106.0	-2586.0964901070042	Vm2	DP8400016191TL_E3	s79_cell74_248	s79
3724.212403100775	12726.082170542635	627	2383	s79	765.9994579954414	1106.0	-2666.90867158072	Vm1	DP8400016191TL_E3	s79_cell74_254	s79
3723.9847198641764	13573.381154499151	546	2285	s79	1583.6704641509136	1106.0	-2889.011678642978	RBC (A)	DP8400016191TL_E3	s79_cell74_271	s79
3725.5327405012126	12175.835893290217	618	2282	s79	235.3009883775348	1106.0	-2521.5407133980198	Vm1	DP8400016191TL_E3	s79_cell74_243	s79
3724.895463510848	11673.943786982249	515	1803	s79	-249.24337799945846	1106.0	-2390.7246229942393	Endo (V)	DP8400016191TL_E3	s79_cell74_233	s79
3724.3489694385216	13776.143567874911	671	2651	s79	1779.4524254518517	1106.0	-2941.7577930484304	Am	DP8400016191TL_E3	s79_cell74_275	s79
3724.8435	13876.336	774	4036	s79	1876.2779265319184	1106.0	-2967.5180406444942	Am	DP8400016191TL_E3	s79_cell74_277	s79
3775.6622002820873	12176.497179125528	717	2595	s79	249.06666298525641	1106.0	-2473.333802695584	Vm1	DP8400016191TL_E3	s79_cell75_243	s79
3774.3886925795055	12873.73074204947	678	2716	s79	921.6352383103075	1106.0	-2657.1483140234827	Vm2	DP8400016191TL_E3	s79_cell75_257	s79
3775.5491723466407	11922.817916260954	513	1894	s79	4.210494926693342	1106.0	-2407.0115730398743	Vm2	DP8400016191TL_E3	s79_cell75_238	s79
3774.937068303914	12324.977743668458	589	2329	s79	392.17578173439375	1106.0	-2512.916425072306	Vm2	DP8400016191TL_E3	s79_cell75_246	s79
3773.940813810111	13877.184956843403	807	5145	s79	1889.9544335704625	1106.0	-2920.3564025652763	RBC (A)	DP8400016191TL_E3	s79_cell75_277	s79
3773.4472537053184	12724.58064516129	575	2095	s79	777.4435249717122	1106.0	-2618.998772566371	Vm (comp.)	DP8400016191TL_E3	s79_cell75_254	s79
3774.085063630275	12974.57066309444	654	2929	s79	1018.8766177134556	1106.0	-2683.848426357845	Endo (V)	DP8400016191TL_E3	s79_cell75_259	s79
3775.2947744528806	13967.506476105404	764	4664	s79	1977.4785489698963	1106.0	-2942.7023031907756	RBC (A)	DP8400016191TL_E3	s79_cell75_279	s79
3821.879818594104	13972.75873015873	853	4572	s79	1994.7467992430757	1106.0	-2899.118360702937	RBC (A)	DP8400016191TL_E3	s79_cell76_279	s79
3822.7444196428573	13874.194754464286	717	3555	s79	1899.8488435735162	1106.0	-2872.4728573410807	Am	DP8400016191TL_E3	s79_cell76_277	s79
3823.7633637548893	13775.238591916557	635	3071	s79	1804.612805285538	1106.0	-2845.5756945820312	Am	DP8400016191TL_E3	s79_cell76_275	s79
3820.6987654320988	12624.422222222222	450	1396	s79	693.1541634536663	1106.0	-2547.167591447114	Endo (V)	DP8400016191TL_E3	s79_cell76_252	s79
3824.300113250283	11574.808607021518	466	1577	s79	-318.8877958456205	1106.0	-2268.8282598059336	Vm2	DP8400016191TL_E3	s79_cell76_231	s79
3822.434554973822	11522.97277486911	499	1687	s79	-369.40323921927364	1106.0	-2257.054399632704	Vm (comp.)	DP8400016191TL_E3	s79_cell76_230	s79
3822.676962676963	12574.684684684684	427	1342	s79	645.6703592856069	1106.0	-2532.2335951177006	RBC	DP8400016191TL_E3	s79_cell76_251	s79
3824.9297912713473	12226.542694497153	520	1853	s79	310.2674975772252	1106.0	-2438.890995377611	Vm2	DP8400016191TL_E3	s79_cell76_244	s79
3821.8297413793102	13107.853448275862	257	857	s79	1160.0111680100683	1106.0	-2672.6728372615535	Epi	DP8400016191TL_E3	s79_cell76_262	s79
3824.3363292336803	13325.807000946073	636	4146	s79	1371.015157389974	1106.0	-2727.3294980633514	RBC (A)	DP8400016191TL_E3	s79_cell76_266	s79
3823.3792325056434	11675.5	491	1540	s79	-221.95140181436471	1106.0	-2296.0851883473174	Vm1	DP8400016191TL_E3	s79_cell76_233	s79
3824.7339181286548	11423.75828460039	495	1848	s79	-464.5532853430749	1106.0	-2228.853852247269	Vm (comp.)	DP8400016191TL_E3	s79_cell76_228	s79
3828.3846949327817	11721.736297828335	491	1781	s79	-176.017834029962	1106.0	-2303.36236098342	Endo (V)	DP8400016191TL_E3	s79_cell76_234	s79
3875.3623188405795	11623.24016563147	485	1645	s79	-258.7746374362809	1106.0	-2232.2308159718536	Vm1	DP8400016191TL_E3	s79_cell77_232	s79
3873.2833333333333	12023.920588235294	519	1804	s79	127.37873751260291	1106.0	-2339.163945797484	Vm1	DP8400016191TL_E3	s79_cell77_240	s79
3874.7617728531854	13675.152354570637	628	2709	s79	1721.3743150963273	1106.0	-2770.147275616487	Am	DP8400016191TL_E3	s79_cell77_273	s79
3873.1576971214017	13075.851063829787	708	3035	s79	1142.56689433369	1106.0	-2614.755577599168	Epi	DP8400016191TL_E3	s79_cell77_261	s79
3871.9420756234917	13576.181818181818	590	2326	s79	1625.1191746529482	1106.0	-2746.9510323046256	Am	DP8400016191TL_E3	s79_cell77_271	s79
3873.489953632148	12624.072642967543	361	1077	s79	706.6412795507705	1106.0	-2496.1271226344984	Vm2	DP8400016191TL_E3	s79_cell77_252	s79
3873.5598859315587	12173.346958174905	407	1949	s79	271.6629681292766	1106.0	-2378.0275188450487	Endo (V)	DP8400016191TL_E3	s79_cell77_243	s79
3874.561572052402	11473.35021834061	589	1957	s79	-403.6435392604445	1106.0	-2193.751746615432	Vm (comp.)	DP8400016191TL_E3	s79_cell77_229	s79
3872.6125385405962	11774.676258992806	485	1786	s79	-113.34332676835245	1106.0	-2274.541400246355	Endo (V)	DP8400016191TL_E3	s79_cell77_235	s79
3870.9591265397535	13624.174132138858	756	3534	s79	1671.1792855500676	1106.0	-2760.4674879050194	RBC (A)	DP8400016191TL_E3	s79_cell77_272	s79
3873.3906131718395	11422.057532172597	654	2407	s79	-453.45289528584345	1106.0	-2181.449760947852	Vm (comp.)	DP8400016191TL_E3	s79_cell77_228	s79
3875.3612256923984	12971.126104890984	818	3256	s79	1042.073583089913	1106.0	-2585.2044869567144	Vm (comp.)	DP8400016191TL_E3	s79_cell77_259	s79
3875.421625544267	13422.093613933237	553	2701	s79	1477.3194100213616	1106.0	-2703.241633646545	RBC	DP8400016191TL_E3	s79_cell77_268	s79
3873.524043179588	11721.58488714426	510	1830	s79	-164.3432620102678	1106.0	-2259.7585990643074	Vm2	DP8400016191TL_E3	s79_cell77_234	s79
3925.90415704388	13876.352578906852	979	5237	s79	1928.9459384658953	1106.0	-2773.4781772022125	Am	DP8400016191TL_E3	s79_cell78_277	s79
3923.110273972603	13475.64794520548	628	2852	s79	1541.493132987626	1106.0	-2671.2415263406688	Am	DP8400016191TL_E3	s79_cell78_269	s79
3923.0079415501905	13970.975857687421	980	6618	s79	2019.5086949978797	1106.0	-2801.0524420283105	RBC (A)	DP8400016191TL_E3	s79_cell78_279	s79
3925.65574912892	13774.308013937281	663	2647	s79	1830.397391226594	1106.0	-2746.9953755501183	Am	DP8400016191TL_E3	s79_cell78_275	s79
3925.336940836941	12924.974747474747	665	2451	s79	1010.6199828733521	1106.0	-2524.887068834033	Vm (comp.)	DP8400016191TL_E3	s79_cell78_258	s79
3922.665489849956	11674.819947043248	563	2031	s79	-196.60750355278893	1106.0	-2200.0856561069368	Vm1	DP8400016191TL_E3	s79_cell78_233	s79
3925.1172707889127	11823.210021321962	519	1638	s79	-52.753774960343314	1106.0	-2236.5785341006726	Vm1	DP8400016191TL_E3	s79_cell78_236	s79
3924.873180873181	13375.846153846154	489	1668	s79	1445.6357984454148	1106.0	-2643.4049171051142	Am	DP8400016191TL_E3	s79_cell78_267	s79
3924.478653530378	12874.013957307061	641	2148	s79	961.2128203155631	1106.0	-2512.370236982331	Am	DP8400016191TL_E3	s79_cell78_257	s79
3924.0675105485234	13522.343178621659	639	2660	s79	1586.8095067124955	1106.0	-2682.545835168799	Am	DP8400016191TL_E3	s79_cell78_270	s79
3925.2877604166665	13722.720052083334	677	2926	s79	1780.5133386327832	1106.0	-2733.8411168954244	Am	DP8400016191TL_E3	s79_cell78_274	s79
3921.9722530521644	11573.953385127636	482	1545	s79	-294.1356446440362	1106.0	-2174.340645226773	Endo (V)	DP8400016191TL_E3	s79_cell78_231	s79
3922.6179653679656	11522.849567099567	518	1608	s79	-343.28698948572975	1106.0	-2160.3348442252736	Endo (V)	DP8400016191TL_E3	s79_cell78_230	s79
3922.276595744681	12267.428805237316	372	1143	s79	375.2191301950278	1106.0	-2355.6482190369084	Vm1	DP8400016191TL_E3	s79_cell78_245	s79
3973.5197095435683	11474.604771784232	486	1685	s79	-376.5184720925816	1106.0	-2098.575501621198	Endo (V)	DP8400016191TL_E3	s79_cell79_229	s79
3973.7697674418605	12425.507751937985	663	2351	s79	541.2661485449612	1106.0	-2347.3483504520987	Vm1	DP8400016191TL_E3	s79_cell79_248	s79
3975.5805515239476	11774.54862119013	354	1169	s79	-86.50214502836629	1106.0	-2175.1332569584465	Vm2	DP8400016191TL_E3	s79_cell79_235	s79
3973.8888888888887	11423.929663608562	481	1752	s79	-425.3284838941853	1106.0	-2084.9488501641385	Epi	DP8400016191TL_E3	s79_cell79_228	s79
3973.9251781472685	12173.883610451307	429	1507	s79	298.4636802723932	1106.0	-2281.3052271753804	Vm2	DP8400016191TL_E3	s79_cell79_243	s79
3974.8218309859153	13472.188732394367	705	2630	s79	1551.6964086024525	1106.0	-2620.4286889002988	Am	DP8400016191TL_E3	s79_cell79_269	s79
3975.7494292237443	13776.155821917808	788	3157	s79	1845.2988120179534	1106.0	-2699.13371199593	RBC (A)	DP8400016191TL_E3	s79_cell79_275	s79
3974.9397042093287	11824.458475540387	457	1484	s79	-38.5018238824173	1106.0	-2188.8216979372532	Vm2	DP8400016191TL_E3	s79_cell79_236	s79
3973.9736408566723	12675.383855024711	357	996	s79	782.4756662391043	1106.0	-2412.586966562009	RBC	DP8400016191TL_E3	s79_cell79_253	s79
3973.285452881976	12823.757548032936	459	1907	s79	925.4913175433213	1106.0	-2452.1059475916127	RBC	DP8400016191TL_E3	s79_cell79_256	s79
3973.923344947735	11977.144599303136	332	986	s79	108.58982782362149	1106.0	-2229.7866997587043	Vm2	DP8400016191TL_E3	s79_cell79_239	s79
4022.437086092715	13075.18101545254	416	1581	s79	1181.0122134051373	1106.0	-2470.5101534846713	Am	DP8400016191TL_E3	s79_cell80_261	s79
4023.6051080550096	12024.152259332024	535	1696	s79	166.96727947224508	1106.0	-2194.148646699488	Vm2	DP8400016191TL_E3	s79_cell80_240	s79
4022.493753718025	13624.844735276622	809	3237	s79	1711.509053280725	1106.0	-2614.396605189068	Am	DP8400016191TL_E3	s79_cell80_272	s79
4022.162480376766	13224.28885400314	649	2333	s79	1324.8446959502573	1106.0	-2509.822236747188	Am	DP8400016191TL_E3	s79_cell80_264	s79
4023.151515151515	12321.977855477855	431	1526	s79	454.28081608295463	1106.0	-2272.5783805151023	Vm2	DP8400016191TL_E3	s79_cell80_246	s79
4023.0797872340427	12875.426418439716	555	1897	s79	988.3967955990071	1106.0	-2417.57988883502	RBC (A)	DP8400016191TL_E3	s79_cell80_257	s79
